customer_id,total_sales,total_profit,order_count,days_since_last_order,avg_order_value,segment,PC1,PC2,segment_strategy
DB-13270,4655.897,841.8263999999999,8,53,581.987125,Low Value,1.0948831818814475,-0.5298246829890784,Use low-cost retention strategies and remarketing.
DB-13360,1081.466,291.0085,5,264,216.2932,High Value,-1.0296749067648625,0.4832801550312575,"Offer loyalty rewards, early access, and exclusive services."
DB-13405,1711.692,438.9092,4,187,427.923,High Value,-0.5947022140901316,0.6657063979503821,"Offer loyalty rewards, early access, and exclusive services."
DB-13555,3908.8028,109.327,7,107,558.4004,High Value,0.3529028423519604,-0.2410311119729903,"Offer loyalty rewards, early access, and exclusive services."
DB-13615,1989.05,438.8012,7,33,284.15,High Value,-0.2137215907552917,-0.7394665644611219,"Offer loyalty rewards, early access, and exclusive services."
DB-13660,1155.202,177.67350000000002,7,12,165.0288571428571,High Value,-0.6726773213047627,-0.977498996108765,"Offer loyalty rewards, early access, and exclusive services."
DC-12850,3336.168,-1441.6312999999998,9,37,370.68533333333335,High Value,-0.4952450270865612,-1.3938398740976374,"Offer loyalty rewards, early access, and exclusive services."
DC-13285,1174.618,132.06820000000002,5,23,234.9236,High Value,-0.8520799796830296,-0.3970667181392915,"Offer loyalty rewards, early access, and exclusive services."
DD-13570,269.542,36.4344,6,41,44.92366666666666,High Value,-1.2478772441599548,-0.7740369202850973,"Offer loyalty rewards, early access, and exclusive services."
DE-13255,2550.874,464.4714,5,719,510.1748,Medium Value,-0.6293075463492235,2.446033370901742,Upsell and cross-sell through bundles and promos.
DF-13135,2390.534,-259.3097,3,700,796.8446666666667,Medium Value,-0.8984612126819456,2.992921309956161,Upsell and cross-sell through bundles and promos.
DG-13300,3195.818,562.7761,5,32,639.1636000000001,High Value,0.3381963218874732,0.094808894386549,"Offer loyalty rewards, early access, and exclusive services."
DH-13075,4932.872,1193.7404,6,277,822.1453333333334,Low Value,1.1992373365188709,1.0348246011451705,Use low-cost retention strategies and remarketing.
DH-13675,1043.096,116.667,4,776,260.774,Medium Value,-1.6411351172762765,2.5942336944919977,Upsell and cross-sell through bundles and promos.
DJ-13420,2012.52,483.035,4,637,503.13,Medium Value,-0.8040181184157199,2.375901563846773,Upsell and cross-sell through bundles and promos.
DJ-13510,2501.688,345.2521,8,48,312.711,High Value,0.0027089511962333,-0.9062477997057768,"Offer loyalty rewards, early access, and exclusive services."
DJ-13630,3356.398,731.5644,3,12,1118.7993333333334,High Value,0.8330006061094362,0.9464236790975944,"Offer loyalty rewards, early access, and exclusive services."
DK-12835,3256.48,881.1228000000001,12,21,271.37333333333333,Low Value,0.9004265228673348,-1.91378043293486,Use low-cost retention strategies and remarketing.
DK-12895,4282.176,937.6496,5,45,856.4352000000001,Low Value,1.0427740448983984,0.4107613511374799,Use low-cost retention strategies and remarketing.
DK-12985,1687.04,-107.35379999999998,5,7,337.408,High Value,-0.7093187978357725,-0.392097805276713,"Offer loyalty rewards, early access, and exclusive services."
DK-13090,2650.557,536.3935,7,42,378.651,High Value,0.1020895116995558,-0.5952036022082736,"Offer loyalty rewards, early access, and exclusive services."
DK-13150,797.832,249.9447,2,10,398.916,High Value,-1.0257099161238996,0.4350836934339983,"Offer loyalty rewards, early access, and exclusive services."
DK-13225,4802.394,209.89940000000004,9,10,533.5993333333333,Low Value,0.9095128486906766,-1.0638649935085225,Use low-cost retention strategies and remarketing.
DK-13375,3318.486,377.0799,8,19,414.81075,High Value,0.3654405276481467,-0.899558148545431,"Offer loyalty rewards, early access, and exclusive services."
DL-12865,1503.112,322.2449,8,100,187.889,High Value,-0.4473273517240078,-0.8519760445370536,"Offer loyalty rewards, early access, and exclusive services."
DL-12925,3272.2,4.213200000000029,6,57,545.3666666666667,High Value,0.0570265995084016,-0.2215894491448785,"Offer loyalty rewards, early access, and exclusive services."
DL-13315,1458.258,288.8732,8,22,182.28225,High Value,-0.4130580215484986,-1.1458735474018318,"Offer loyalty rewards, early access, and exclusive services."
DL-13330,585.02,222.6812,4,57,146.255,High Value,-1.2056747567495345,-0.1058773057652474,"Offer loyalty rewards, early access, and exclusive services."
DL-13495,3539.322,-52.78799999999997,8,76,442.41525,High Value,0.1861983484800037,-0.7297663230762264,"Offer loyalty rewards, early access, and exclusive services."
DM-12955,1322.034,108.7583,7,114,188.862,High Value,-0.7278062688151975,-0.5937252744849522,"Offer loyalty rewards, early access, and exclusive services."
DM-13015,6345.103,1677.3931,7,57,906.4432857142856,Low Value,2.196274915647268,0.1739303831668524,Use low-cost retention strategies and remarketing.
DM-13345,4074.472,1319.0586,8,22,509.309,Low Value,1.1332191896747752,-0.6452904557362243,Use low-cost retention strategies and remarketing.
DM-13525,1376.792,199.7688,3,481,458.9306666666666,Medium Value,-1.1342919652977137,1.9571885742160515,Upsell and cross-sell through bundles and promos.
DN-13690,2139.79,540.5405000000001,7,217,305.6842857142857,High Value,-0.2620116212659141,-0.0344759369324226,"Offer loyalty rewards, early access, and exclusive services."
DO-13435,1300.0315,-38.90860000000001,9,133,144.44794444444446,High Value,-0.641071837094279,-1.0734373443849452,"Offer loyalty rewards, early access, and exclusive services."
DO-13645,1267.316,294.0676,7,26,181.04514285714285,High Value,-0.5799824605282873,-0.8925005973189197,"Offer loyalty rewards, early access, and exclusive services."
DP-13000,1050.636,241.4524,9,126,116.73733333333332,High Value,-0.5878986251491232,-1.085595565273704,"Offer loyalty rewards, early access, and exclusive services."
DP-13105,2215.002,563.1761,8,6,276.87525,High Value,0.0363977480264101,-1.0627403602491623,"Offer loyalty rewards, early access, and exclusive services."
DP-13165,1058.616,-40.93759999999999,2,812,529.308,Medium Value,-1.654675160865039,3.4164127684022505,Upsell and cross-sell through bundles and promos.
DP-13390,5480.723999999999,1571.8318,9,358,608.9693333333332,Low Value,1.5423239056989722,0.4879263345606408,Use low-cost retention strategies and remarketing.
DR-12880,6528.034000000001,1641.8613,9,3,725.3371111111112,Low Value,2.283954357462612,-0.6640698366492294,Use low-cost retention strategies and remarketing.
DR-12940,8350.868,2869.076,8,50,1043.8585,Low Value,3.568821863389463,0.2539868442278954,Use low-cost retention strategies and remarketing.
DS-13030,1762.213,193.3319,4,93,440.55325,High Value,-0.6076315180492229,0.2991015129988218,"Offer loyalty rewards, early access, and exclusive services."
DS-13180,2881.8128,163.6993,9,23,320.2014222222222,High Value,0.152482238763027,-1.2527736895372543,"Offer loyalty rewards, early access, and exclusive services."
DV-13045,1119.483,-427.184,5,19,223.8966,High Value,-1.1562334924128184,-0.5080060052554732,"Offer loyalty rewards, early access, and exclusive services."
DV-13465,3341.587,353.2127,6,29,556.9311666666666,High Value,0.2878204969298112,-0.2581230748468558,"Offer loyalty rewards, early access, and exclusive services."
DW-13195,1080.751,-86.87379999999999,6,69,180.12516666666667,High Value,-0.9737457292885012,-0.5564700951521969,"Offer loyalty rewards, early access, and exclusive services."
DW-13480,5271.628,1348.7556,5,217,1054.3256,Low Value,1.578493238252908,1.2901097221508089,Use low-cost retention strategies and remarketing.
DW-13540,344.08,69.6672,5,98,68.816,High Value,-1.3529145429592535,-0.2961851482840927,"Offer loyalty rewards, early access, and exclusive services."
DW-13585,1204.854,-266.8966,7,242,172.122,High Value,-1.0778364712477024,-0.2041581611297197,"Offer loyalty rewards, early access, and exclusive services."
Dl-13600,755.602,175.2388,5,119,151.1204,High Value,-1.1184662035055526,-0.1237768550594524,"Offer loyalty rewards, early access, and exclusive services."
Dp-13240,7198.761,333.36479999999995,11,84,654.4328181818181,Low Value,1.865981546427868,-1.10188701434243,Use low-cost retention strategies and remarketing.
EA-14035,2846.705,-52.74059999999998,13,152,218.97730769230768,Low Value,0.2722957663743294,-1.880330153120243,Use low-cost retention strategies and remarketing.
EB-13705,3644.978,13.621500000000005,9,48,404.9975555555556,Low Value,0.3421407109787157,-1.0941095374786187,Use low-cost retention strategies and remarketing.
EB-13750,3236.314,-80.28599999999999,10,35,323.6314,Low Value,0.2271891950418643,-1.4787506593486144,Use low-cost retention strategies and remarketing.
EB-13840,4358.128,656.1988,5,90,871.6256,Low Value,0.8986911078668222,0.5456219659041969,Use low-cost retention strategies and remarketing.
EB-13870,2767.219,261.5315,10,100,276.7219,Low Value,0.1716373747798288,-1.242121735174892,Use low-cost retention strategies and remarketing.
EB-13930,944.6,0.6042000000000058,5,161,188.92,High Value,-1.1513420421028904,0.0385653690903444,"Offer loyalty rewards, early access, and exclusive services."
EB-13975,1643.255,162.8781,4,0,410.81375,High Value,-0.606177519965537,-0.071062400284274,"Offer loyalty rewards, early access, and exclusive services."
EB-14110,3071.126,184.7656,6,113,511.8543333333334,High Value,0.0089993688427741,-0.0242461467834209,"Offer loyalty rewards, early access, and exclusive services."
EB-14170,1186.326,282.1701,6,82,197.721,High Value,-0.7528885546766886,-0.4352058406806084,"Offer loyalty rewards, early access, and exclusive services."
EC-14050,461.914,96.4256,5,53,92.3828,High Value,-1.2426153561661142,-0.4323757026651803,"Offer loyalty rewards, early access, and exclusive services."
ED-13885,3484.92,670.4435000000001,8,135,435.615,Low Value,0.476113313785216,-0.4120641469196215,Use low-cost retention strategies and remarketing.
EG-13900,1832.02,104.2656,5,22,366.404,High Value,-0.5458068348215852,-0.277056053843499,"Offer loyalty rewards, early access, and exclusive services."
EH-13765,10310.88,1393.5154,12,135,859.2400000000001,Low Value,3.4690175362157816,-0.7467791893782848,Use low-cost retention strategies and remarketing.
EH-13945,684.1709999999999,53.53980000000001,8,217,85.52137499999999,High Value,-1.0073500204613566,-0.576069581317202,"Offer loyalty rewards, early access, and exclusive services."
EH-13990,825.9499999999999,150.3759,6,405,137.65833333333333,Medium Value,-1.2636941498212326,0.6561931918962545,Upsell and cross-sell through bundles and promos.
EH-14005,1219.53,-94.14079999999996,7,2,174.21857142857144,High Value,-0.7736806997695697,-1.0460243344426134,"Offer loyalty rewards, early access, and exclusive services."
EH-14125,3082.653,96.2702,10,152,308.2653,Low Value,0.1571720849892483,-1.0442053463710412,Use low-cost retention strategies and remarketing.
EH-14185,923.884,242.1107,6,105,153.98066666666668,High Value,-0.9099561891640164,-0.4015684394984435,"Offer loyalty rewards, early access, and exclusive services."
EJ-13720,2162.174,387.0176,4,302,540.5435,Medium Value,-0.4753841279833151,1.1815910473282023,Upsell and cross-sell through bundles and promos.
EJ-14155,2656.691,451.8755000000001,5,57,531.3381999999999,High Value,-0.0014150310672731,0.0636012426466108,"Offer loyalty rewards, early access, and exclusive services."
EK-13795,1303.478,97.1066,4,44,325.8695,High Value,-0.8639667628694673,-0.0020537052193808,"Offer loyalty rewards, early access, and exclusive services."
EL-13735,124.28,27.1154,2,77,62.14,High Value,-1.7731003811551511,0.3416692858458272,"Offer loyalty rewards, early access, and exclusive services."
EM-13810,2567.01,-133.8275,5,132,513.4019999999999,High Value,-0.405186127594149,0.2284221883282628,"Offer loyalty rewards, early access, and exclusive services."
EM-13825,2339.598,682.5541999999999,8,55,292.44975,High Value,0.1022167189955765,-0.8504004070628459,"Offer loyalty rewards, early access, and exclusive services."
EM-13960,933.704,102.296,5,151,186.7408,High Value,-1.0967553834188468,0.015759442543009,"Offer loyalty rewards, early access, and exclusive services."
EM-14065,228.99,40.15459999999999,4,47,57.2475,High Value,-1.4834629420605665,-0.2544710661869545,"Offer loyalty rewards, early access, and exclusive services."
EM-14095,1041.042,240.2362,4,113,260.26050000000004,High Value,-0.9965006044166428,0.207968183129309,"Offer loyalty rewards, early access, and exclusive services."
EM-14140,4588.436000000001,1319.3655,6,48,764.7393333333334,Low Value,1.3107838672486956,0.1662074390165262,Use low-cost retention strategies and remarketing.
EM-14200,366.822,21.7721,3,158,122.274,High Value,-1.5960886578200273,0.447774704007325,"Offer loyalty rewards, early access, and exclusive services."
EN-13780,2199.366,496.1131,4,287,549.8415,Medium Value,-0.3870223073305697,1.152716076965955,Upsell and cross-sell through bundles and promos.
EP-13915,5478.0608,144.9578,17,12,322.23887058823533,Low Value,1.7266289572892546,-3.179966139271917,Use low-cost retention strategies and remarketing.
ER-13855,1245.788,-295.7398,3,421,415.2626666666667,Medium Value,-1.4155329538189096,1.623342045100439,Upsell and cross-sell through bundles and promos.
ES-14020,3510.458,1003.2935,5,40,702.0916,High Value,0.7052563010003662,0.2525473567786321,"Offer loyalty rewards, early access, and exclusive services."
ES-14080,4657.924,246.6661,9,28,517.5471111111111,Low Value,0.857793488097155,-1.0101684795404329,Use low-cost retention strategies and remarketing.
FA-14230,2984.054,520.5229,7,97,426.2934285714286,High Value,0.1841953370645673,-0.3494166928593185,"Offer loyalty rewards, early access, and exclusive services."
FC-14245,3418.742,1217.1662,7,70,488.39171428571433,Low Value,0.7383851275283541,-0.2770671307463851,Use low-cost retention strategies and remarketing.
FC-14335,3889.366,714.2926,7,184,555.6237142857143,Low Value,0.5808926480183989,0.1281194844687204,Use low-cost retention strategies and remarketing.
FG-14260,1383.144,394.7397,7,34,197.592,High Value,-0.4883594694544,-0.8311309909654387,"Offer loyalty rewards, early access, and exclusive services."
FH-14275,4256.272,1073.2676,10,37,425.6272,Low Value,1.174466658019688,-1.1827162004027685,Use low-cost retention strategies and remarketing.
FH-14350,2271.284,706.289,4,212,567.821,High Value,-0.1760571092427511,0.9299375857365242,"Offer loyalty rewards, early access, and exclusive services."
FH-14365,6987.196,2050.2826,8,5,873.3995,Low Value,2.66091165940119,-0.2133410913373081,Use low-cost retention strategies and remarketing.
FM-14215,2456.638,249.6808,10,7,245.6638,High Value,0.1350005894408719,-1.6153552968106888,"Offer loyalty rewards, early access, and exclusive services."
FM-14290,3736.198,198.1095,9,36,415.1331111111111,Low Value,0.4796769040242589,-1.098485638757837,Use low-cost retention strategies and remarketing.
FM-14380,2523.266,191.4898,9,145,280.3628888888889,High Value,-0.0758254182481364,-0.8487656124071715,"Offer loyalty rewards, early access, and exclusive services."
FO-14305,2678.438,215.5969,10,38,267.8438,High Value,0.1709740990116974,-1.483785419413107,"Offer loyalty rewards, early access, and exclusive services."
FP-14320,4046.746,406.4473,8,23,505.84325,Low Value,0.663065138631519,-0.7851517761932117,Use low-cost retention strategies and remarketing.
FW-14395,79.75,23.491300000000003,3,362,26.58333333333333,Medium Value,-1.9614997991737773,1.0996640506133344,Upsell and cross-sell through bundles and promos.
GA-14515,3919.776,840.899,8,149,489.972,Low Value,0.720413040577007,-0.2782001960478505,Use low-cost retention strategies and remarketing.
GA-14725,1398.382,136.70790000000002,11,5,127.12563636363636,High Value,-0.2003549046785064,-2.010803905009493,"Offer loyalty rewards, early access, and exclusive services."
GB-14530,1568.44,7.837100000000003,11,62,142.58545454545455,High Value,-0.2555387762699221,-1.806449226546789,"Offer loyalty rewards, early access, and exclusive services."
GB-14575,4716.288,1135.8393,5,13,943.2576,Low Value,1.381375241364902,0.4095259779595445,Use low-cost retention strategies and remarketing.
GD-14590,1888.07,230.9373,4,5,472.0175,High Value,-0.4423669573610707,0.0155049215050122,"Offer loyalty rewards, early access, and exclusive services."
GG-14650,2224.0,12.698500000000008,9,43,247.11111111111111,High Value,-0.1883881150718462,-1.2818011553447843,"Offer loyalty rewards, early access, and exclusive services."
GH-14410,2819.467,-576.8335,9,75,313.2741111111111,High Value,-0.2886892480167554,-1.18508728197449,"Offer loyalty rewards, early access, and exclusive services."
GH-14425,4172.8460000000005,1176.4181,4,50,1043.2115,Low Value,1.243741810103156,0.864929853725632,Use low-cost retention strategies and remarketing.
GH-14485,1361.244,-95.4498,2,387,680.6220000000001,Medium Value,-1.048875107435033,2.002387811144453,Upsell and cross-sell through bundles and promos.
GH-14665,146.94080000000002,-5.810200000000001,2,2,73.47040000000001,High Value,-1.704213693742627,0.0747665354802829,"Offer loyalty rewards, early access, and exclusive services."
GK-14620,6497.27,1448.5525,9,112,721.9188888888889,Low Value,2.0793296097148164,-0.3020165408444523,Use low-cost retention strategies and remarketing.
GM-14440,3582.82,347.266,7,83,511.83142857142855,High Value,0.3581622299153731,-0.3392506388511171,"Offer loyalty rewards, early access, and exclusive services."
GM-14455,3078.624,793.2814000000001,6,16,513.1039999999999,High Value,0.4033652082052065,-0.2815661579387402,"Offer loyalty rewards, early access, and exclusive services."
GM-14500,1255.682,441.3185,10,106,125.5682,High Value,-0.2911540864556702,-1.3587869413355256,"Offer loyalty rewards, early access, and exclusive services."
GM-14680,3163.628,35.48649999999999,6,152,527.2713333333334,High Value,-0.0591805712791178,0.1097143240386066,"Offer loyalty rewards, early access, and exclusive services."
GM-14695,6049.966,188.7235,3,117,2016.6553333333331,Low Value,2.2194760445221378,2.07245610451493,Use low-cost retention strategies and remarketing.
GP-14740,236.53,31.8376,2,765,118.265,Medium Value,-2.280359514038862,2.888159734481861,Upsell and cross-sell through bundles and promos.
GR-14560,1284.38,359.83320000000003,2,1135,642.19,Medium Value,-1.5445183250606949,4.7506768318209405,Upsell and cross-sell through bundles and promos.
GT-14635,9351.212,-4108.6589,3,56,3117.0706666666665,Low Value,2.261489967523717,2.2079110192902407,Use low-cost retention strategies and remarketing.
GT-14710,11820.12,2163.4269,11,36,1074.5563636363636,Low Value,4.450448472408675,-0.5236681202347868,Use low-cost retention strategies and remarketing.
GT-14755,226.436,-6.139200000000002,4,34,56.609,High Value,-1.4966678072145096,-0.3093219144382219,"Offer loyalty rewards, early access, and exclusive services."
GW-14605,2189.019,-268.54229999999995,7,28,312.717,High Value,-0.4815462942978659,-0.8367802492851562,"Offer loyalty rewards, early access, and exclusive services."
GZ-14470,4355.150000000001,1087.7539,9,7,483.9055555555556,Low Value,1.1848468787154716,-0.9935384283392718,Use low-cost retention strategies and remarketing.
GZ-14545,2454.6220000000003,828.661,4,157,613.6555000000001,High Value,0.0341989566378075,0.7926416417694976,"Offer loyalty rewards, early access, and exclusive services."
HA-14905,2163.3,270.8574,7,69,309.04285714285714,High Value,-0.2574028578940952,-0.6091683295288612,"Offer loyalty rewards, early access, and exclusive services."
HA-14920,2584.158,99.1445,8,20,323.01975,High Value,-0.0638186114561993,-1.0347169793289952,"Offer loyalty rewards, early access, and exclusive services."
HD-14785,251.36,-135.87599999999998,3,769,83.78666666666668,Medium Value,-2.288266462563828,2.6042164919194573,Upsell and cross-sell through bundles and promos.
HE-14800,883.5319999999999,274.4028,4,12,220.883,High Value,-0.9766532215046728,-0.1904427662134759,"Offer loyalty rewards, early access, and exclusive services."
HF-14995,2533.164,-13.876799999999989,7,21,361.8805714285714,High Value,-0.2045545737844255,-0.7728534774182241,"Offer loyalty rewards, early access, and exclusive services."
HG-14845,785.628,147.0032,5,54,157.12560000000002,High Value,-1.0608366657145454,-0.3580187636465751,"Offer loyalty rewards, early access, and exclusive services."
HG-14965,3247.642,-2797.9635000000003,12,23,270.6368333333333,High Value,-0.952221408293094,-2.4711868568279365,"Offer loyalty rewards, early access, and exclusive services."
HG-15025,3690.284,804.6113,7,6,527.1834285714286,Low Value,0.7002878590060779,-0.532740451716826,Use low-cost retention strategies and remarketing.
HH-15010,218.668,86.7342,2,72,109.334,High Value,-1.657968507971536,0.3750301117397965,"Offer loyalty rewards, early access, and exclusive services."
HJ-14875,358.1,98.6548,5,126,71.62,High Value,-1.3561952073328862,-0.1874586105509794,"Offer loyalty rewards, early access, and exclusive services."
HK-14890,4877.784,956.9451,8,151,609.723,Low Value,1.1536847036393925,-0.1276688440224011,Use low-cost retention strategies and remarketing.
HL-15040,12873.298,5622.4292000000005,6,43,2145.5496666666663,At Risk,7.160430533327786,2.1853135465300824,"Send re-engagement emails, discounts, and check-in calls."
HM-14860,8236.7648,2437.9836,10,2,823.6764800000001,Low Value,3.333330571434659,-0.663429659825477,Use low-cost retention strategies and remarketing.
HM-14980,736.276,117.2755,4,247,184.069,High Value,-1.3430809377450126,0.6029396073185497,"Offer loyalty rewards, early access, and exclusive services."
HP-14815,1990.314,373.8637,7,30,284.33057142857143,High Value,-0.2431711590180943,-0.7601145073091417,"Offer loyalty rewards, early access, and exclusive services."
HR-14770,1299.288,185.5794,5,13,259.8576,High Value,-0.7558364933483407,-0.400881716115985,"Offer loyalty rewards, early access, and exclusive services."
HR-14830,5248.787,1196.9504,7,159,749.8267142857143,Low Value,1.4098777788526566,0.3100583583509725,Use low-cost retention strategies and remarketing.
HW-14935,9300.254,2164.1611,8,117,1162.53175,Low Value,3.5291402005784667,0.513334083953641,Use low-cost retention strategies and remarketing.
HZ-14950,886.52,-130.3879,5,35,177.304,High Value,-1.1344204519684065,-0.44981331373742,"Offer loyalty rewards, early access, and exclusive services."
IG-15085,744.574,320.4982,4,71,186.1435,High Value,-1.0815192964430105,-0.0023067112073266,"Offer loyalty rewards, early access, and exclusive services."
IL-15100,5040.736,1121.937,7,142,720.1051428571428,Low Value,1.3007662961850126,0.2065014635274057,Use low-cost retention strategies and remarketing.
IM-15055,2872.63,975.7701,3,409,957.5433333333334,Medium Value,0.2915602541969518,2.274996775532991,Upsell and cross-sell through bundles and promos.
IM-15070,4930.474,514.6527,7,390,704.3534285714286,Low Value,0.7316242590027264,0.996825258390532,Use low-cost retention strategies and remarketing.
JA-15970,6491.026,-819.4217000000001,8,92,811.37825,Low Value,0.9478501912563568,-0.4025636663021994,Use low-cost retention strategies and remarketing.
JB-15400,1791.605,156.05319999999998,10,7,179.1605,High Value,-0.1530454444892849,-1.7027297979530855,"Offer loyalty rewards, early access, and exclusive services."
JB-15925,900.552,-286.9808,3,737,300.184,Medium Value,-1.913834015578704,2.6646488504994803,Upsell and cross-sell through bundles and promos.
JB-16000,644.1188,126.7649,7,43,92.01697142857142,High Value,-0.937786754309806,-0.9475459175652172,"Offer loyalty rewards, early access, and exclusive services."
JB-16045,2518.115,201.5185,5,7,503.62299999999993,High Value,-0.1504589931346489,-0.1830768601056084,"Offer loyalty rewards, early access, and exclusive services."
JC-15340,71.263,-0.3556000000000003,4,114,17.81575,High Value,-1.6491462768283476,-0.0550378230440803,"Offer loyalty rewards, early access, and exclusive services."
JC-15385,1058.108,502.9244000000001,1,175,1058.108,High Value,-0.2873030521566868,1.881356630016553,"Offer loyalty rewards, early access, and exclusive services."
JC-15775,2772.055,279.5692,9,158,308.00611111111107,High Value,0.0505446131154222,-0.758454594404548,"Offer loyalty rewards, early access, and exclusive services."
JC-16105,858.576,201.5952,5,57,171.7152,High Value,-1.0006211766031237,-0.3245794236599105,"Offer loyalty rewards, early access, and exclusive services."
JD-15790,2152.352,-266.55249999999995,5,117,430.4704,High Value,-0.660078325144292,0.0730046947379913,"Offer loyalty rewards, early access, and exclusive services."
JD-15895,7610.864,1050.2668,11,394,691.8967272727273,Low Value,2.097867138764097,0.1744316406681617,Use low-cost retention strategies and remarketing.
JD-16015,385.43,26.7605,6,112,64.23833333333333,High Value,-1.2637121683520598,-0.498728263142876,"Offer loyalty rewards, early access, and exclusive services."
JD-16060,695.442,111.1141,3,300,231.814,Medium Value,-1.462536245528115,1.0775677646558532,Upsell and cross-sell through bundles and promos.
JD-16150,8828.0305,1619.5199,8,41,1103.5038125,Low Value,3.136789823684699,0.0923564050590592,Use low-cost retention strategies and remarketing.
JE-15475,1388.682,276.2197,6,193,231.447,High Value,-0.763619489025467,0.0001342667731839,"Offer loyalty rewards, early access, and exclusive services."
JE-15610,7754.976,1623.4019,7,48,1107.8537142857142,Low Value,2.7625876520945543,0.3390332935116,Use low-cost retention strategies and remarketing.
JE-15715,8697.842999999999,1262.2926,10,46,869.7842999999999,Low Value,2.87119194514739,-0.6333834253304854,Use low-cost retention strategies and remarketing.
JE-15745,6760.8150000000005,221.7967,13,51,520.0626923076924,Low Value,1.806218587042969,-1.8513293471349048,Use low-cost retention strategies and remarketing.
JE-16165,2697.248,789.6476,3,20,899.0826666666667,High Value,0.4265007016856803,0.7816248585494537,"Offer loyalty rewards, early access, and exclusive services."
JF-15190,2279.586,575.1259,7,65,325.6551428571429,High Value,-0.0527662831451543,-0.5600552004569899,"Offer loyalty rewards, early access, and exclusive services."
JF-15295,955.124,97.289,5,225,191.0248,High Value,-1.1540131137956693,0.2875590534069719,"Offer loyalty rewards, early access, and exclusive services."
JF-15355,1911.844,330.199,6,105,318.6406666666667,High Value,-0.4264026664261385,-0.2237676819841736,"Offer loyalty rewards, early access, and exclusive services."
JF-15415,2371.448,635.6376,6,2,395.2413333333333,High Value,0.0220564681777169,-0.4741091053825016,"Offer loyalty rewards, early access, and exclusive services."
JF-15490,1082.918,-18.06730000000001,11,121,98.4470909090909,High Value,-0.4910092918945773,-1.6459987101277207,"Offer loyalty rewards, early access, and exclusive services."
JF-15565,4198.332,1073.2088,8,54,524.7915,Low Value,1.0302751029194916,-0.5506769532673609,Use low-cost retention strategies and remarketing.
JG-15115,2358.676,684.1911,3,758,786.2253333333333,Medium Value,-0.4963552739565263,3.3380811002837416,Upsell and cross-sell through bundles and promos.
JG-15160,6366.392,1415.6664,11,1,578.762909090909,Low Value,2.1903216725871357,-1.322057265333603,Use low-cost retention strategies and remarketing.
JG-15310,2240.58,3.7976000000000063,6,2,373.43,High Value,-0.3534851234545157,-0.5927015233441066,"Offer loyalty rewards, early access, and exclusive services."
JG-15805,1507.018,206.1019,6,223,251.16966666666667,High Value,-0.7726287977391315,0.1178791847455213,"Offer loyalty rewards, early access, and exclusive services."
JH-15430,309.281,-24.077100000000005,4,5,77.32025,High Value,-1.4347910157074992,-0.3976266522001742,"Offer loyalty rewards, early access, and exclusive services."
JH-15820,528.91,26.0822,6,174,88.15166666666666,High Value,-1.254836318002479,-0.2500955920135328,"Offer loyalty rewards, early access, and exclusive services."
JH-15910,959.477,-13.554499999999996,7,41,137.06814285714285,High Value,-0.8755378120196848,-0.9302214381894874,"Offer loyalty rewards, early access, and exclusive services."
JH-15985,7954.998,-644.6982,6,29,1325.833,Low Value,1.8380247384499029,0.3561755472732056,Use low-cost retention strategies and remarketing.
JH-16180,2256.394,-96.95300000000002,4,404,564.0985000000001,Medium Value,-0.7566808140102638,1.4997023490136594,Upsell and cross-sell through bundles and promos.
JJ-15445,709.178,200.5558,5,483,141.8356,Medium Value,-1.4487625166139655,1.1913071500964578,Upsell and cross-sell through bundles and promos.
JJ-15760,195.0,34.449200000000005,2,753,97.5,Medium Value,-2.3040282775473475,2.826397862700459,Upsell and cross-sell through bundles and promos.
JK-15205,4427.142,1219.983,5,61,885.4284,Low Value,1.2409157887296849,0.540264222168544,Use low-cost retention strategies and remarketing.
JK-15325,383.812,55.32769999999999,3,287,127.93733333333334,Medium Value,-1.6817563430071285,0.9260280434613082,Upsell and cross-sell through bundles and promos.
JK-15370,2709.632,330.2838,8,44,338.704,High Value,0.0804886749099349,-0.8958103198774067,"Offer loyalty rewards, early access, and exclusive services."
JK-15625,3760.028,750.9485,7,61,537.1468571428571,Low Value,0.6538779491168324,-0.3312865174476864,Use low-cost retention strategies and remarketing.
JK-15640,4760.434,1172.5303,9,180,528.9371111111111,Low Value,1.2275583090131157,-0.3047520466673878,Use low-cost retention strategies and remarketing.
JK-15730,4867.2,55.0483,10,84,486.72,Low Value,0.8430873326447886,-1.1012018173841769,Use low-cost retention strategies and remarketing.
JK-16090,3747.668,586.6625,3,28,1249.2226666666668,High Value,1.0005694401469665,1.1025818942433143,"Offer loyalty rewards, early access, and exclusive services."
JK-16120,2932.484,122.6566,10,117,293.2484,Low Value,0.146814368223093,-1.1835972586137335,Use low-cost retention strategies and remarketing.
JL-15130,1214.956,-207.7956,6,8,202.49266666666665,High Value,-0.9211006099418164,-0.7739307609648443,"Offer loyalty rewards, early access, and exclusive services."
JL-15175,1571.523,209.2817,5,6,314.3046,High Value,-0.6055209719125182,-0.3696748611611387,"Offer loyalty rewards, early access, and exclusive services."
JL-15235,2203.7,54.51740000000002,5,119,440.74,High Value,-0.4756336727333483,0.1394520689773395,"Offer loyalty rewards, early access, and exclusive services."
JL-15505,3173.874,591.7163,6,49,528.9789999999999,High Value,0.315428231786017,-0.176923573596341,"Offer loyalty rewards, early access, and exclusive services."
